1169.999973,1.100577,1.086106,1.052734,1.059451,1.060837,1.108674,1.101153,1.125833,1.0963,1.09102,1.096238,1.093943,1.08939,1.075754,2.296687,-2.315567,-9.331053,-7.264792,-5.852064,-11.097646,-10.230877,-10.230843,-11.772214,-11.930863,-11.643994,-11.921623,-11.995404,-12.810125
1229.999972,1.100836,1.08637,1.053,1.05972,1.061104,1.108944,1.101421,1.126077,1.096578,1.091299,1.096513,1.094216,1.089665,1.076035,2.310237,-2.299861,-9.311871,-7.246683,-5.834615,-11.077645,-10.211377,-10.211337,-11.751994,-11.910552,-11.623782,-11.901239,-11.974999,-12.789381
1289.99997,1.101125,1.086665,1.053298,1.06002,1.061403,1.109245,1.10172,1.126349,1.096889,1.09161,1.09682,1.094522,1.089972,1.076348,2.325434,-2.282256,-9.290382,-7.226393,-5.815062,-11.055243,-10.189533,-10.189489,-11.729347,-11.887804,-11.601143,-11.878408,-11.952145,-12.766148
1349.999969,1.101438,1.086984,1.053619,1.060345,1.061726,1.109571,1.102043,1.126644,1.097224,1.091945,1.097152,1.094852,1.090304,1.076687,2.341896,-2.263193,-9.267126,-7.204431,-5.793895,-11.031001,-10.165895,-10.165847,-11.70484,-11.863189,-11.576646,-11.853703,-11.927415,-12.741009
1409.999968,1.101766,1.08732,1.053956,1.060685,1.062066,1.109913,1.102382,1.126953,1.097577,1.092298,1.0975,1.095199,1.090653,1.077043,2.35924,-2.243116,-9.242643,-7.181307,-5.771607,-11.005482,-10.14101,-10.140961,-11.679043,-11.837277,-11.55086,-11.827698,-11.901383,-12.714547
1469.999966,1.102104,1.087664,1.054303,1.061035,1.062415,1.110264,1.102731,1.127271,1.097939,1.092661,1.097858,1.095556,1.091011,1.077408,2.377084,-2.222466,-9.217471,-7.157531,-5.748689,-10.979249,-10.115428,-10.115377,-11.652524,-11.81064,-11.524351,-11.800965,-11.874624,-12.687346
1529.999965,1.102443,1.08801,1.054651,1.061387,1.062765,1.110617,1.103081,1.12759,1.098303,1.093025,1.098218,1.095914,1.091371,1.077776,2.395044,-2.201687,-9.192151,-7.133613,-5.725632,-10.952864,-10.089696,-10.089644,-11.62585,-11.783849,-11.497689,-11.774078,-11.847709,-12.659988
1589.999964,1.102777,1.088351,1.054993,1.061733,1.06311,1.110965,1.103426,1.127904,1.098661,1.093383,1.098572,1.096266,1.091725,1.078137,2.412739,-2.181222,-9.167223,-7.110062,-5.702928,-10.926888,-10.064363,-10.064312,-11.599592,-11.757475,-11.471442,-11.74761,-11.821214,-12.633056
1649.999962,1.103098,1.088678,1.055322,1.062066,1.063441,1.111298,1.103757,1.128205,1.099005,1.093728,1.098912,1.096604,1.092065,1.078484,2.429784,-2.161514,-9.143226,-7.087388,-5.681068,-10.901886,-10.039978,-10.039928,-11.574318,-11.732089,-11.446178,-11.722133,-11.795712,-12.607135
1709.999961,1.103399,1.088985,1.055631,1.062378,1.063752,1.111611,1.104068,1.128488,1.099328,1.094051,1.099231,1.096922,1.092384,1.07881,2.445798,-2.143006,-9.1207,-7.066103,-5.660544,-10.878419,-10.01709,-10.017041,-11.550596,-11.708263,-11.422466,-11.698222,-11.771777,-12.582807
1769.99996,1.103672,1.089264,1.055912,1.062661,1.064034,1.111896,1.10435,1.128745,1.099621,1.094344,1.099521,1.09721,1.092674,1.079106,2.460395,-2.126142,-9.100186,-7.046714,-5.641849,-10.857051,-9.996246,-9.9962,-11.528995,-11.686568,-11.400875,-11.67645,-11.749983,-12.560655
1829.999958,1.103919,1.089516,1.056166,1.062918,1.06429,1.112153,1.104605,1.128978,1.099886,1.09461,1.099783,1.097471,1.092937,1.079374,2.473587,-2.110898,-9.081636,-7.029185,-5.624946,-10.837728,-9.9774,-9.977359,-11.509462,-11.666949,-11.381351,-11.656763,-11.730276,-12.540624
1889.999957,1.104155,1.089757,1.056408,1.063162,1.064533,1.112399,1.104849,1.1292,1.10014,1.094863,1.100034,1.09772,1.093187,1.079629,2.486072,-2.09646,-9.064051,-7.012572,-5.60893,-10.819407,-9.959532,-9.959494,-11.49094,-11.648345,-11.362837,-11.638093,-11.711587,-12.521627
1949.999956,1.104388,1.089994,1.056647,1.063404,1.064774,1.112641,1.10509,1.129419,1.10039,1.095114,1.100281,1.097966,1.093434,1.079882,2.498373,-2.082233,-9.04672,-6.996199,-5.593146,-10.801349,-9.94192,-9.941883,-11.472684,-11.630009,-11.344589,-11.619691,-11.693167,-12.502902
2009.999954,1.104619,1.090229,1.056883,1.063643,1.065012,1.112881,1.105328,1.129636,1.100637,1.095361,1.100525,1.09821,1.093679,1.080131,2.510513,-2.068191,-9.029615,-6.980039,-5.577568,-10.783524,-9.924537,-9.9245,-11.454665,-11.61191,-11.326578,-11.601528,-11.674985,-12.484421
2069.999953,1.104847,1.090462,1.057117,1.063879,1.065247,1.113118,1.105563,1.12985,1.100881,1.095606,1.100767,1.09845,1.09392,1.080378,2.522516,-2.054308,-9.012701,-6.964061,-5.562164,-10.7659,-9.907349,-9.907313,-11.436849,-11.594015,-11.308769,-11.583569,-11.657008,-12.466147
2129.999952,1.105072,1.090692,1.057349,1.064113,1.065481,1.113353,1.105797,1.130063,1.101124,1.095848,1.101007,1.098689,1.09416,1.080623,2.534407,-2.040555,-8.995947,-6.948233,-5.546906,-10.748442,-9.890323,-9.890287,-11.419199,-11.576288,-11.291128,-11.565779,-11.6392,-12.448045
2189.99995,1.105297,1.090921,1.057579,1.064346,1.065712,1.113587,1.106028,1.130274,1.101365,1.096089,1.101245,1.098926,1.094398,1.080866,2.546207,-2.026906,-8.979319,-6.932524,-5.531762,-10.731115,-9.873425,-9.873389,-11.401683,-11.558694,-11.273619,-11.548122,-11.621525,-12.430079
2249.999949,1.10552,1.091149,1.057808,1.064577,1.065943,1.113819,1.106259,1.130485,1.101604,1.096329,1.101482,1.099161,1.094635,1.081108,2.557941,-2.013333,-8.962783,-6.916904,-5.516704,-10.713885,-9.856621,-9.856586,-11.384264,-11.541198,-11.256207,-11.530564,-11.60395,-12.412213
2309.999948,1.105742,1.091376,1.058037,1.064808,1.066173,1.114051,1.106489,1.130694,1.101843,1.096568,1.101718,1.099396,1.094871,1.081349,2.569632,-1.99981,-8.946308,-6.90134,-5.5017,-10.696717,-9.839877,-9.839843,-11.366908,-11.523766,-11.238859,-11.51307,-11.586437,-12.394411
2369.999946,1.105965,1.091603,1.058265,1.065039,1.066403,1.114283,1.106719,1.130904,1.102082,1.096807,1.101954,1.099631,1.095107,1.08159,2.581304,-1.986308,-8.929859,-6.885801,-5.48672,-10.679576,-9.823161,-9.823127,-11.34958,-11.506361,-11.221539,-11.495604,-11.568953,-12.376638
2429.999945,1.106187,1.09183,1.058494,1.065269,1.066632,1.114515,1.106949,1.131114,1.102321,1.097046,1.10219,1.099867,1.095344,1.081831,2.59298,-1.972802,-8.913404,-6.870256,-5.471735,-10.662429,-9.806438,-9.806404,-11.332245,-11.48895,-11.204212,-11.47813,-11.551462,-12.358859
2489.999944,1.106411,1.092058,1.058723,1.065501,1.066863,1.114747,1.10718,1.131324,1.102561,1.097286,1.102427,1.100102,1.095581,1.082073,2.604684,-1.959264,-8.89691,-6.854674,-5.456714,-10.645241,-9.789676,-9.789642,-11.314869,-11.471497,-11.186843,-11.460615,-11.533929,-12.341036
2549.999942,1.106635,1.092287,1.058954,1.065734,1.067095,1.114981,1.107412,1.131536,1.102802,1.097527,1.102665,1.10034,1.095819,1.082316,2.616439,-1.945667,-8.880342,-6.839024,-5.441627,-10.627977,-9.772839,-9.772805,-11.297416,-11.453967,-11.169397,-11.443023,-11.516319,-12.323134
2609.999941,1.106861,1.092517,1.059186,1.065968,1.067329,1.115216,1.107646,1.131749,1.103044,1.09777,1.102905,1.100578,1.096059,1.082561,2.628268,-1.931983,-8.86367,-6.823274,-5.426444,-10.610603,-9.755895,-9.755861,-11.279851,-11.436325,-11.151841,-11.425318,-11.498596,-12.305119
2669.99994,1.107089,1.09275,1.05942,1.066205,1.067564,1.115454,1.107882,1.131964,1.103289,1.098015,1.103148,1.100819,1.096302,1.082808,2.640196,-1.918185,-8.846858,-6.807393,-5.411135,-10.593084,-9.738809,-9.738776,-11.26214,-11.418535,-11.134137,-11.407465,-11.480725,-12.286953
2729.999938,1.107319,1.092984,1.059656,1.066443,1.067801,1.115693,1.108119,1.13218,1.103536,1.098262,1.103391,1.101062,1.096545,1.083057,2.652202,-1.904298,-8.82994,-6.79141,-5.395727,-10.575454,-9.721615,-9.721582,-11.244317,-11.400634,-11.116322,-11.3895,-11.462741,-12.268672
2789.999937,1.107548,1.093218,1.059891,1.066681,1.068038,1.115932,1.108356,1.132397,1.103782,1.098509,1.103635,1.101304,1.096789,1.083306,2.6642,-1.890421,-8.813036,-6.775441,-5.380332,-10.557839,-9.704436,-9.704402,-11.226509,-11.382747,-11.098522,-11.37155,-11.444774,-12.250408
2849.999936,1.107777,1.093451,1.060126,1.066918,1.068275,1.11617,1.108593,1.132612,1.104028,1.098754,1.103877,1.101546,1.097032,1.083553,2.676147,-1.876604,-8.796204,-6.75954,-5.365003,-10.5403,-9.687331,-9.687298,-11.208778,-11.364938,-11.080799,-11.353678,-11.426883,-12.232222
2909.999934,1.108005,1.093684,1.06036,1.067154,1.06851,1.116408,1.108828,1.132828,1.104273,1.098999,1.10412,1.101787,1.097274,1.083801,2.688061,-1.862823,-8.779418,-6.743682,-5.349715,-10.522808,-9.670272,-9.670239,-11.191095,-11.347177,-11.063124,-11.335854,-11.409041,-12.214084
2969.999933,1.108233,1.093917,1.060594,1.067391,1.068746,1.116646,1.109064,1.133043,1.104517,1.099245,1.104362,1.102028,1.097516,1.084048,2.699964,-1.849058,-8.762649,-6.72784,-5.334443,-10.505335,-9.65323,-9.653197,-11.173429,-11.329433,-11.045466,-11.318047,-11.391216,-12.195966
3029.999932,1.108461,1.09415,1.060829,1.067628,1.068982,1.116884,1.1093,1.133258,1.104763,1.09949,1.104604,1.102269,1.097759,1.084295,2.711873,-1.835284,-8.74587,-6.711989,-5.319162,-10.48785,-9.636178,-9.636145,-11.155753,-11.311679,-11.027798,-11.30023,-11.373381,-12.177836
3089.99993,1.10869,1.094383,1.061064,1.067865,1.069218,1.117122,1.109537,1.133474,1.105009,1.099736,1.104847,1.102511,1.098002,1.084543,2.723808,-1.821479,-8.729053,-6.696102,-5.303847,-10.470326,-9.619087,-9.619055,-11.138037,-11.293885,-11.01009,-11.282373,-11.355506,-12.159665
3149.999929,1.10892,1.094618,1.0613,1.068104,1.069456,1.117362,1.109775,1.133691,1.105256,1.099983,1.105092,1.102754,1.098246,1.084793,2.73579,-1.807621,-8.712171,-6.680154,-5.288472,-10.452734,-9.60193,-9.601898,-11.120252,-11.276022,-10.992313,-11.264447,-11.337561,-12.141424
3209.999928,1.109152,1.094854,1.061538,1.068344,1.069695,1.117603,1.110014,1.13391,1.105504,1.100232,1.105337,1.102999,1.098492,1.085044,2.747837,-1.793687,-8.695197,-6.664118,-5.273013,-10.435046,-9.584679,-9.584647,-11.10237,-11.25806,-10.974439,-11.246422,-11.319518,-12.123082
3269.999926,1.109385,1.095092,1.061777,1.068586,1.069936,1.117846,1.110256,1.13413,1.105755,1.100483,1.105585,1.103245,1.09874,1.085296,2.759969,-1.779654,-8.678102,-6.647969,-5.257445,-10.417232,-9.567306,-9.567274,-11.084361,-11.239972,-10.956438,-11.228269,-11.301346,-12.10461
3329.999925,1.109621,1.095332,1.062019,1.06883,1.070179,1.118092,1.110499,1.134352,1.106008,1.100736,1.105835,1.103494,1.09899,1.085552,2.772206,-1.765501,-8.66086,-6.63168,-5.241743,-10.399265,-9.549783,-9.549751,-11.066196,-11.221727,-10.938281,-11.209959,-11.283018,-12.085979
3389.999924,1.109859,1.095575,1.062264,1.069077,1.070425,1.11834,1.110745,1.134577,1.106263,1.100992,1.106088,1.103746,1.099243,1.08581,2.784567,-1.751203,-8.643442,-6.615226,-5.22588,-10.381114,-9.532081,-9.53205,-11.047846,-11.203296,-10.91994,-11.191464,-11.264503,-12.067158
3449.999922,1.1101,1.095821,1.062511,1.069327,1.070674,1.118591,1.110995,1.134804,1.106522,1.101251,1.106344,1.104001,1.099499,1.086071,2.797072,-1.73674,-8.625822,-6.598581,-5.209834,-10.362753,-9.514174,-9.514142,-11.029283,-11.184651,-10.901385,-11.172753,-11.245773,-12.048118
3509.999921,1.110344,1.09607,1.062762,1.06958,1.070926,1.118846,1.111247,1.135035,1.106785,1.101514,1.106603,1.104259,1.099758,1.086336,2.80974,-1.722087,-8.607972,-6.581718,-5.193578,-10.344151,-9.496032,-9.496,-11.010477,-11.165762,-10.882587,-11.153797,-11.226798,-12.028829
3569.99992,1.110592,1.096323,1.063017,1.069837,1.071183,1.119104,1.111504,1.135269,1.107051,1.10178,1.106867,1.104521,1.100022,1.086605,2.822591,-1.707223,-8.589864,-6.564612,-5.177087,-10.325281,-9.477628,-9.477597,-10.991399,-11.1466,-10.863518,-11.134567,-11.207549,-12.009262
3629.999918,1.110844,1.096581,1.063276,1.070099,1.071443,1.119367,1.111765,1.135508,1.107322,1.102051,1.107135,1.104788,1.10029,1.086878,2.835645,-1.692124,-8.571468,-6.547234,-5.160335,-10.306112,-9.458933,-9.458901,-10.972019,-11.127134,-10.844147,-11.115033,-11.187995,-11.989384
3689.999917,1.1111,1.096842,1.063539,1.070365,1.071708,1.119635,1.11203,1.13575,1.107598,1.102327,1.107407,1.105059,1.100562,1.087156,2.848914,-1.676776,-8.552771,-6.529571,-5.143307,-10.286627,-9.43993,-9.439898,-10.95232,-11.107349,-10.824457,-11.095178,-11.168119,-11.969179
3749.999916,1.111361,1.097108,1.063806,1.070635,1.071977,1.119906,1.1123,1.135996,1.107877,1.102607,1.107684,1.105334,1.100839,1.087438,2.862389,-1.661191,-8.533785,-6.511636,-5.126017,-10.266843,-9.420635,-9.420603,-10.932318,-11.087259,-10.804465,-11.075017,-11.147938,-11.948664
3809.999914,1.111625,1.097377,1.064078,1.070909,1.07225,1.120182,1.112573,1.136246,1.108161,1.102891,1.107965,1.105614,1.10112,1.087725,2.876049,-1.645393,-8.514541,-6.493455,-5.10849,-10.246789,-9.401076,-9.401044,-10.912043,-11.066894,-10.784199,-11.054581,-11.12748,-11.927869
3869.999913,1.111893,1.09765,1.064353,1.071186,1.072526,1.120461,1.11285,1.136498,1.108449,1.103179,1.108249,1.105897,1.101404,1.088015,2.889874,-1.629403,-8.495064,-6.475055,-5.090752,-10.226493,-9.381282,-9.38125,-10.891524,-11.046285,-10.76369,-11.033898,-11.106777,-11.906823
3929.999911,1.112163,1.097926,1.06463,1.071467,1.072806,1.120743,1.11313,1.136754,1.108739,1.10347,1.108536,1.106183,1.101692,1.088308,2.903846,-1.613245,-8.475383,-6.456462,-5.072827,-10.205984,-9.36128,-9.361247,-10.87079,-11.025459,-10.742965,-11.012999,-11.085856,-11.885556
3989.99991,1.112436,1.098205,1.064911,1.07175,1.073088,1.121028,1.113413,1.137012,1.109033,1.103764,1.108826,1.106471,1.101982,1.088604,2.917944,-1.596942,-8.455525,-6.437702,-5.054742,-10.185291,-9.341098,-9.341066,-10.849869,-11.004447,-10.722054,-10.991913,-11.064749,-11.864099
